gender,created,fav_number,tweet_count,retweet_count,tweet_location,user_timezone,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue
1,02/13/2010,1241,1538,0,1,1,11,20.2,94.9,0,0,0
0,04/09/2012,0,1538,0,0,0,61,92.6,26.7,200,19,92.9
0,06/25/2012,558,1537,0,0,1,0,0,0,0,0,0
0,06/25/2012,558,1537,0,0,1,0,0,0,0,0,0
0,06/25/2012,558,1536,0,0,1,0,0,0,0,0,0
0,08/26/2014,704,1535,0,0,0,196,100,70.6,200,19,92.9
1,03/03/2009,744,1533,0,0,1,60,2.1,38,60.6,85.8,96.5
1,01/10/2013,2064,1530,0,0,1,80.7,96.4,32.9,0,0,0
0,01/21/2011,1427,1529,0,1,0,196,100,70.6,200,19,92.9
0,03/27/2013,436,1529,0,0,1,71.6,59,65.1,0,0,93.3
1,12/11/2014,529,1528,0,0,0,196,100,70.6,200,19,92.9
1,03/31/2014,0,1527,0,0,0,196,100,70.6,200,19,92.9
0,05/14/2014,1039,1525,1,0,0,196,100,70.6,200,19,92.9
1,03/19/2007,311,1525,0,1,1,110.1,58.6,56.9,0,0,100
1,11/11/2010,119,1524,0,1,1,292.1,57,83.9,0,0,93.3
1,07/12/2012,1902,1523,0,0,1,330,23.8,98.8,0,0,0
0,12/01/2014,1540,1521,0,1,0,196,100,70.6,200,19,92.9
1,05/23/2015,175,1521,0,1,1,206.1,11.9,76.1,0,0,0
0,08/30/2009,15,1521,0,0,0,22.7,70.7,61.6,33.6,41.9,85.1
1,03/09/2015,124,1520,0,0,0,196,100,70.6,200,19,92.9
0,09/20/2010,6,1520,0,1,0,196,100,70.6,200,19,92.9
1,10/25/2010,1177,1519,0,1,1,196,100,70.6,0,0,100
1,01/09/2011,1059,1519,0,0,1,196,100,70.6,200,19,92.9
1,08/03/2013,126,1518,0,1,1,107.8,92.2,65.1,0,0,100
1,04/27/2009,524,1517,0,1,1,276,81.7,60,201.5,53.7,85.5
1,03/15/2013,510,1516,0,1,0,110.1,58.6,56.9,0,0,0
0,07/15/2009,176,1516,0,1,1,195.9,96.2,92.2,200,19,92.9
1,10/25/2012,1852,1513,0,0,0,351.9,30.2,96.1,0,0,0
0,04/14/2011,176,1513,0,1,0,196,100,70.6,200,19,92.9
0,09/27/2009,4,1513,0,1,1,196,100,70.6,200,19,92.9
1,05/05/2012,1904,1509,0,1,0,196,100,70.6,200,19,92.9
0,11/01/2013,4,1508,1,1,0,196,87.2,52.2,0,0,100
1,10/25/2011,27,1508,0,1,1,300,95,85.9,300,5.7,96.1
0,11/10/2015,49,1506,0,1,0,0,0,0,0,0,93.3
1,07/08/2011,3333,1505,0,0,1,0,100,100,49,38.4,94.9
1,03/18/2015,1654,1504,0,1,0,196,100,70.6,200,19,92.9
1,08/07/2015,2732,1503,0,1,0,196,100,70.6,200,19,92.9
1,04/17/2015,708,1501,0,1,0,196,100,70.6,200,19,92.9
0,06/15/2015,884,1497,0,1,1,196,100,70.6,200,19,92.9
1,08/07/2015,2314,1496,0,1,1,196,100,70.6,200,19,92.9
1,08/07/2014,73,1496,0,1,1,196,100,70.6,216.5,32,96.9
1,08/07/2014,73,1496,0,1,1,196,100,70.6,216.5,32,96.9
0,05/09/2013,517,1494,0,1,0,196,100,70.6,200,19,92.9
0,01/29/2012,576,1491,0,1,0,196,100,70.6,200,19,92.9
0,03/11/2012,946,1489,0,1,0,196,100,70.6,200,19,92.9
1,04/20/2009,6345,1487,0,1,1,0,100,100,49,38.4,94.9
1,05/23/2015,94,1483,0,0,0,196,100,70.6,200,19,92.9
0,08/26/2014,1544,1482,0,0,1,40,37.2,53.7,40.2,48.5,78.4
1,01/24/2014,995,1479,1,1,0,196,100,70.6,200,19,92.9
1,02/13/2012,1005,1478,0,0,1,181.4,27.7,62.4,183.9,30.4,98
1,12/23/2011,829,1474,0,1,0,190.4,100,72.5,183.8,57.3,86.3
0,02/09/2012,552,1472,0,0,1,110.1,58.6,56.9,0,0,0
1,03/23/2013,180,1469,0,0,1,196,100,70.6,200,19,92.9
1,10/21/2012,1997,1468,0,1,1,195,100,80,0,0,100
1,01/10/2013,6245,1466,0,0,0,196,100,70.6,200,19,92.9
0,12/27/2014,733,1466,0,1,0,196,100,70.6,200,19,92.9
1,06/27/2011,833,1464,1,1,0,194.1,80.3,93.7,220,20,11.8
1,03/31/2014,0,1462,0,0,0,196,100,70.6,200,19,92.9
1,08/06/2015,1758,1455,0,0,1,206.1,11.9,76.1,0,0,0
0,12/28/2013,363,1449,0,0,0,196,100,70.6,200,19,92.9
1,10/22/2014,111,1448,0,0,0,196,100,70.6,200,19,92.9
1,08/23/2014,1251,1446,0,1,0,196,100,70.6,200,19,92.9
1,03/24/2014,2079,1445,0,0,0,196,100,70.6,200,19,92.9
1,02/11/2011,18,1444,0,1,0,196,100,70.6,200,19,92.9
0,12/14/2013,180,1443,0,0,1,0,0,0,0,0,100
0,10/10/2012,6057,1441,0,1,0,196,100,70.6,200,19,92.9
0,04/08/2013,1446,1439,0,1,0,196,100,70.6,200,19,92.9
1,06/14/2012,1084,1438,0,0,1,109.9,36.3,83.1,0,0,100
1,09/01/2013,588,1438,0,0,0,194.1,80.3,93.7,0,0,100
1,01/11/2011,562,1438,0,0,0,0,0,0,0,0,93.3
1,10/01/2014,565,1436,0,1,1,352.5,79.2,86.7,0,0,0
1,11/10/2011,361,1435,0,1,1,206.1,11.9,76.1,0,0,0
0,05/23/2015,300,1435,0,0,0,196,100,70.6,200,19,92.9
0,04/29/2010,115,1435,0,1,0,196,100,70.6,200,19,92.9
0,08/09/2014,1027,1434,0,1,0,196,100,70.6,200,19,92.9
1,11/14/2011,609,1434,0,1,1,351.9,30.2,96.1,0,0,0
0,03/05/2010,1,1432,0,1,0,206.2,72.8,85.1,0,0,0
0,07/13/2009,798,1431,0,0,1,196.8,84.4,78,198,16.8,93.3
0,09/29/2011,352,1426,0,1,0,196,100,70.6,200,19,92.9
0,11/23/2009,2,1426,0,1,1,196,100,70.6,216.5,32,96.9
1,11/13/2014,5925,1425,0,1,0,196,100,70.6,200,19,92.9
1,09/25/2013,262,1425,0,1,0,196,100,70.6,200,19,92.9
1,08/14/2015,120,1425,0,0,0,196,100,70.6,200,19,92.9
0,02/05/2011,711,1424,0,1,1,196,100,70.6,200,19,92.9
1,12/25/2011,0,1423,0,1,1,12,100,100,183.8,19.3,65.1
0,09/27/2012,517,1422,0,1,1,60,93.7,18.8,0,0,0
1,11/11/2014,654,1421,0,0,0,196,100,70.6,200,19,92.9
1,09/22/2009,825,1420,0,1,0,196,100,70.6,200,19,92.9
1,04/25/2009,209,1419,0,1,1,340.1,93.9,70.6,340,75,80
1,07/15/2012,3,1418,0,0,0,196,100,70.6,200,19,92.9
1,08/15/2014,1314,1417,0,0,0,196,100,70.6,200,19,92.9
0,01/02/2013,125,1417,0,1,1,196,100,70.6,200,19,92.9
0,03/23/2011,15347,1416,0,1,1,190.4,100,72.5,0,0,100
0,02/01/2013,30,1416,0,1,0,196,100,70.6,200,19,92.9
0,10/08/2013,4,1414,0,0,0,196,100,70.6,200,19,92.9
1,04/03/2012,1105,1413,0,0,0,196,100,70.6,200,19,92.9
1,12/17/2008,39,1413,0,1,1,240,100,100,0,0,0
1,05/03/2010,19,1412,0,1,1,265.9,50,80,12.9,80.7,81.2
1,06/26/2014,2143,1410,0,1,1,196,100,70.6,200,19,92.9
0,11/24/2010,67,1408,0,1,1,196,100,70.6,0,0,0
0,02/10/2008,52,1406,0,1,1,194.1,80.3,93.7,220,20,11.8
1,08/01/2010,61,1405,0,1,1,0,100,100,340,75,80
0,10/01/2014,267,1404,0,1,1,352.5,79.2,86.7,0,0,0
0,06/03/2015,181,1404,0,0,0,196,100,70.6,200,19,92.9
1,06/22/2011,416,1403,0,0,1,196,100,70.6,200,19,92.9
0,06/17/2013,6462,1399,0,0,1,196,100,70.6,200,19,92.9
1,08/19/2011,8185,1398,0,0,1,0,100,60,0,0,0
1,09/28/2011,3048,1398,0,0,1,0,100,100,0,0,100
1,01/03/2013,86,1395,0,1,1,240,100,100,200,19,92.9
1,06/29/2014,720,1394,0,0,0,196,100,70.6,200,19,92.9
1,03/16/2010,21,1393,0,1,1,17.2,75.2,98,45,1.9,82.7
0,09/20/2009,278,1392,0,1,1,196,100,70.6,200,19,92.9
1,02/15/2014,1340,1391,0,0,0,196,100,70.6,200,19,92.9
1,08/06/2010,293,1390,0,1,0,196,100,70.6,200,19,92.9
0,09/18/2012,7743,1389,0,1,0,196,100,70.6,200,19,92.9
0,03/20/2014,610,1389,0,0,0,306.9,96.1,60,0,0,100
1,09/03/2013,4303,1388,0,0,0,196,100,70.6,200,19,92.9
0,09/22/2011,359,1388,0,1,1,0,80,92.2,220,20,11.8
0,02/12/2011,285,1385,0,1,0,190.4,100,72.5,183.8,57.3,86.3
0,12/17/2013,24,1385,0,0,0,196,100,70.6,200,19,92.9
0,09/27/2008,4546,1382,0,1,1,194.1,80.3,93.7,220,20,11.8
1,03/11/2011,34,1382,0,1,1,190.4,100,72.5,0,0,100
1,08/09/2015,112,1379,0,1,0,196,100,70.6,200,19,92.9
1,03/03/2011,317,1378,0,1,1,0,0,66.7,0,0,100
0,01/17/2012,269,1376,0,0,0,196,100,70.6,200,19,92.9
1,03/19/2012,11137,1373,0,1,1,340,75,80,193.3,7.6,92.9
0,08/26/2013,0,1372,0,1,1,196,100,70.6,200,19,92.9
1,07/17/2009,50,1369,0,1,1,0,100,100,201.5,53.7,85.5
0,10/15/2010,6,1367,0,1,1,196,100,70.6,200,19,92.9
1,08/19/2014,67,1364,0,1,1,285.8,36.7,81.2,0,0,0
1,06/07/2014,477,1363,0,1,1,206.1,11.9,76.1,0,0,0
0,12/05/2012,96,1363,0,0,0,196,100,70.6,0,0,0
1,02/06/2015,46,1361,0,1,0,196,100,70.6,200,19,92.9
1,06/05/2014,5660,1360,1,0,1,196,100,70.6,0,0,100
1,05/02/2011,1734,1360,0,1,1,196,100,70.6,0,0,100
1,10/09/2014,1022,1359,0,1,0,196,100,70.6,200,19,92.9
1,01/12/2013,222,1359,0,0,0,196,100,70.6,200,19,92.9
0,05/16/2009,18,1356,0,1,1,195,100,80,54.9,32.2,100
0,05/27/2012,539,1355,0,1,1,196,100,70.6,200,19,92.9
1,12/23/2013,935,1353,0,0,0,196,100,70.6,200,19,92.9
1,04/30/2009,0,1353,0,1,1,196,100,70.6,0,0,100
1,02/01/2015,689,1351,0,0,0,196,100,70.6,200,19,92.9
1,07/16/2015,37,1351,0,1,1,110.1,58.6,56.9,0,0,0
1,05/01/2013,909,1350,0,1,1,178,97.8,70.6,0,0,100
0,03/04/2009,36,1348,0,1,1,80.7,96.4,32.9,0,0,93.3
0,07/26/2014,1000,1347,0,1,0,196,100,70.6,200,19,92.9
0,04/21/2015,720,1346,0,0,0,196,100,70.6,200,19,92.9
0,08/26/2012,1122,1344,0,1,0,196,100,70.6,200,19,92.9
0,04/20/2011,458,1341,1,1,1,197.1,19.7,27.8,0,0,100
1,12/29/2011,897,1340,0,0,0,196,100,70.6,200,19,92.9
1,03/12/2008,59,1335,0,1,1,245.3,92.4,67.1,137,90.2,32.2
0,04/21/2014,513,1334,0,1,1,110.1,58.6,56.9,0,0,100
1,03/05/2014,234,1333,0,1,0,196,100,70.6,200,19,92.9
0,06/17/2013,345,1332,0,1,0,196,100,70.6,200,19,92.9
1,12/11/2010,35,1332,0,1,0,47.2,93.8,31.4,340,75,80
1,07/26/2015,604,1331,0,1,1,196,100,70.6,200,19,92.9
0,08/19/2012,61,1331,0,1,0,210.4,85.9,38.8,200,19,92.9
1,11/26/2012,519,1330,0,1,0,196,96.3,94.9,0,0,0
1,02/08/2015,7705,1327,0,1,1,196,100,70.6,0,0,0
0,08/02/2014,871,1322,0,1,0,0,0,0,0,0,100
1,08/19/2010,91,1322,0,1,1,0,100,100,201.5,53.7,85.5
1,09/29/2015,693,1321,0,1,0,196,100,70.6,200,19,92.9
1,04/20/2014,1720,1320,0,0,0,196,100,70.6,200,19,92.9
0,06/19/2012,2,1319,0,1,1,196,100,70.6,0,0,100
1,05/07/2015,340,1314,0,1,0,206.1,11.9,76.1,0,0,0
0,03/26/2011,448,1309,0,0,0,196,100,70.6,200,19,92.9
1,02/08/2011,3316,1307,0,0,1,312,100,100,201.5,53.7,85.5
1,10/10/2015,39,1306,0,1,0,196,100,70.6,200,19,92.9
0,11/21/2011,164,1305,0,1,1,196,100,70.6,200,19,92.9
1,10/18/2009,2613,1304,0,0,1,340,75,80,193.3,7.6,92.9
1,09/04/2015,1558,1303,0,1,0,196,100,70.6,200,19,92.9
1,08/29/2012,501,1303,0,1,1,110.1,58.6,56.9,0,0,0
0,07/28/2011,121,1302,1,0,0,196,100,70.6,200,19,92.9
0,02/07/2013,471,1302,0,0,0,196,100,70.6,200,19,92.9
1,09/03/2009,103,1302,0,1,1,0,100,60,0,0,0
1,11/04/2014,358,1301,0,1,0,196,100,70.6,200,19,92.9
1,06/05/2014,1600,1300,0,1,0,196,100,70.6,200,19,92.9
0,03/22/2014,0,1299,0,0,0,196,100,70.6,200,19,92.9
1,01/08/2015,0,1297,0,0,0,196,100,70.6,200,19,92.9
0,11/13/2013,1446,1296,0,0,0,196,100,70.6,200,19,92.9
0,03/24/2011,283,1296,0,1,1,196,100,70.6,200,19,92.9
0,12/13/2010,895,1295,0,1,1,196,100,70.6,200,19,92.9
1,05/04/2015,1088,1290,0,0,0,196,100,70.6,200,19,92.9
0,10/03/2014,163,1290,0,0,0,196,100,70.6,200,19,92.9
1,07/25/2011,28,1289,0,1,0,196,100,70.6,200,19,92.9
0,09/06/2009,6,1289,0,1,1,71.6,59,65.1,0,0,93.3
0,07/16/2013,2194,1287,0,1,0,196,100,70.6,200,19,92.9
1,05/21/2015,150,1285,0,1,1,206.2,72.8,85.1,0,0,0
1,05/02/2010,471,1283,0,0,0,190.4,100,72.5,0,0,100
0,08/26/2013,0,1282,0,1,0,196,100,70.6,99.6,21.4,86.3
0,11/13/2012,587,1281,0,1,1,194.1,80.3,93.7,220,20,11.8
0,09/01/2013,1554,1279,0,0,1,196,100,70.6,200,19,92.9
1,12/25/2013,2585,1276,0,1,1,0,0,0,0,0,100
1,07/30/2015,1263,1276,0,1,0,206.2,72.8,85.1,0,0,0
1,06/14/2011,0,1275,0,1,1,206,45.2,98,0,0,0
0,11/20/2014,32,1273,0,1,0,196,100,70.6,200,19,92.9
0,09/02/2011,460,1271,0,1,0,196,100,70.6,200,19,92.9
0,01/12/2008,29,1269,0,1,1,0,0,60,0,0,93.3
0,02/03/2015,380,1268,0,1,0,196,100,70.6,200,19,92.9
0,10/17/2013,69,1267,0,0,1,194.1,80.3,93.7,0,0,0
0,07/14/2009,145,1266,0,0,0,196,100,70.6,200,19,92.9
0,06/16/2011,1077,1263,0,1,1,122.3,74.3,83.9,0,0,100
0,03/12/2014,18,1259,0,1,1,206.1,11.9,76.1,0,0,0
0,09/14/2011,0,1259,0,0,0,196,100,70.6,200,19,92.9
1,03/04/2009,1256,1258,0,0,0,196,100,70.6,200,19,92.9
0,01/08/2015,9,1258,0,0,0,0,100,60,0,0,0
1,05/02/2014,625,1257,0,0,0,196,100,70.6,200,19,92.9
1,01/07/2012,15,1257,0,1,1,196,100,70.6,200,19,92.9
0,05/18/2011,56,1256,0,0,1,12,100,100,183.8,19.3,65.1
0,12/08/2010,28,1252,0,1,1,196,100,70.6,0,0,100
1,01/12/2011,179,1248,0,0,0,196,100,70.6,200,19,92.9
0,10/11/2009,1168,1246,0,1,1,0,0,0,0,0,0
1,05/25/2014,584,1246,0,1,1,285,80,33.3,0,0,0
1,09/22/2015,707,1243,0,1,0,351.9,30.2,96.1,0,0,0
1,05/18/2012,311,1241,0,1,0,17.1,48.5,93.7,0,0,100
0,07/31/2014,1375,1239,0,0,0,196,100,70.6,200,19,92.9
1,08/27/2010,10,1239,0,1,1,195.9,94.2,87.8,200,19,92.9
0,04/30/2011,1367,1238,0,0,1,0,100,100,201.5,53.7,85.5
1,01/16/2014,2980,1237,0,1,1,158.1,67.2,80,0,0,100
0,03/28/2011,174,1235,0,1,1,196,100,70.6,0,0,100
1,09/05/2009,68,1234,0,1,0,196,100,70.6,200,19,92.9
0,05/26/2013,20,1232,0,1,1,0,0,0,0,0,93.3
0,01/28/2015,2,1231,0,0,0,196,100,70.6,200,19,92.9
0,12/08/2010,462,1229,0,0,0,196,100,70.6,200,19,92.9
1,03/21/2013,2155,1228,0,1,1,206.1,11.9,76.1,0,0,0
1,10/21/2012,135,1226,0,1,0,196,100,70.6,200,19,92.9
0,04/23/2014,5170,1224,0,0,0,196,100,70.6,200,19,92.9
1,10/27/2014,720,1224,0,1,1,352.5,79.2,86.7,0,0,0
1,02/28/2014,146,1224,0,1,1,196,100,70.6,0,0,100
0,05/03/2014,533,1221,0,0,1,196,100,70.6,200,19,92.9
1,07/21/2010,1731,1219,0,1,1,340.1,93.9,70.6,183.8,57.3,86.3
1,06/14/2015,375,1219,0,0,0,265.9,50,80,0,0,0
1,06/04/2013,19885,1218,0,1,1,196,100,70.6,200,19,92.9
0,01/31/2015,20551,1217,0,0,1,0,0,0,0,0,0
1,11/06/2015,1027,1217,0,1,0,196,100,70.6,200,19,92.9
1,03/10/2015,598,1217,0,1,0,196,100,70.6,200,19,92.9
1,04/17/2009,52,1216,0,1,1,0,92.3,82,49,38.4,94.9
1,11/17/2011,14,1215,0,1,1,196,100,70.6,200,19,92.9
1,08/02/2011,108,1213,0,1,1,0,0,20,0,0,93.3
1,08/29/2015,882,1212,0,0,0,196,100,70.6,200,19,92.9
0,10/12/2009,148,1205,1,0,0,196,100,70.6,200,19,92.9
1,01/11/2008,1200,1205,0,1,1,275.8,32.1,94.1,200,19,92.9
0,09/19/2010,353,1205,0,1,0,206.2,72.8,85.1,0,0,100
0,07/19/2015,0,1205,0,1,1,196,100,70.6,200,19,92.9
1,09/01/2011,36,1204,0,1,0,196,100,70.6,0,0,100
1,09/17/2010,1213,1203,0,1,1,132.4,43.4,56.9,0,0,100
0,07/23/2012,23,1200,0,1,1,113.3,42.6,82,0,0,100
1,11/21/2013,2319,1199,0,1,1,352.5,79.2,86.7,0,0,0
0,05/04/2011,515,1196,0,1,0,265.9,50,80,0,0,0
1,05/20/2012,738,1195,0,0,0,261.1,70.2,92.2,0,0,0
0,11/09/2014,488,1194,0,1,0,196,100,70.6,200,19,92.9
0,06/07/2010,729,1193,0,1,1,196,100,70.6,200,19,92.9
1,06/27/2012,11202,1191,0,1,1,265.9,50,80,0,0,93.3
1,01/17/2014,1773,1189,0,1,0,196,100,70.6,200,19,92.9
1,12/09/2015,823,1188,0,1,1,206.2,72.8,85.1,0,0,0
1,04/17/2015,383,1188,0,1,0,196,100,70.6,200,19,92.9
0,01/24/2012,0,1187,0,1,1,196,100,70.6,200,19,92.9
1,05/27/2014,6132,1185,0,0,1,196,100,70.6,200,19,92.9
0,08/29/2015,1180,1185,0,0,1,196,100,70.6,200,19,92.9
1,07/16/2015,253,1184,0,1,0,196,100,70.6,200,19,92.9
1,08/17/2013,102,1184,0,1,1,274.8,71.3,34.1,0,0,100
1,07/28/2013,968,1183,0,1,1,250.1,100,67.8,220,20,11.8
0,01/07/2011,33,1183,0,0,0,196,100,70.6,200,19,92.9
1,06/15/2012,2436,1182,1,0,1,219.8,66.4,56.1,0,0,0
0,04/08/2013,1585,1182,0,1,0,206,45.2,98,0,0,100
1,03/30/2009,83,1182,0,1,1,0,100,100,0,0,100
0,01/24/2013,1765,1180,0,1,0,109.9,36.3,83.1,0,0,100
1,10/13/2014,937,1178,0,1,0,351.9,30.2,96.1,0,0,100
0,12/09/2014,805,1177,0,1,0,80.7,96.4,32.9,0,0,93.3
0,07/31/2010,940,1174,0,1,1,196,100,70.6,200,19,92.9
0,06/29/2014,960,1173,0,1,1,196,100,70.6,200,19,92.9
1,06/17/2013,2355,1172,1,1,0,196,100,70.6,200,19,92.9
0,02/04/2011,660,1171,0,0,1,42.8,69.8,100,0,0,0
0,03/11/2009,13,1171,0,0,0,0,100,100,49,38.4,94.9
0,09/02/2009,125,1169,0,1,1,49.9,98.6,54.1,57.1,98.9,73.7
1,06/14/2015,1485,1167,0,0,0,196,100,70.6,200,19,92.9
1,02/28/2015,1044,1167,0,1,0,196,100,70.6,200,19,92.9
1,10/04/2013,95,1167,0,1,1,206.1,11.9,76.1,0,0,100
1,08/16/2015,476,1166,0,1,0,196,100,70.6,200,19,92.9
0,12/29/2010,31,1166,0,1,1,340,75,80,0,0,100
0,06/12/2011,26,1165,0,1,0,196,100,70.6,200,19,92.9
1,02/23/2015,872,1164,0,1,0,196,100,70.6,200,19,92.9
1,10/01/2015,2707,1163,0,0,1,196,100,70.6,200,19,92.9
1,07/25/2014,3995,1162,0,0,1,265.9,50,80,0,0,0
0,11/10/2011,1210,1159,1,1,0,196,100,70.6,200,19,92.9
0,08/13/2015,2986,1159,0,0,1,196,100,70.6,0,0,0
1,08/26/2014,2381,1159,0,1,0,325.4,83.3,40,0,0,0
0,04/30/2009,215,1159,0,1,1,206.2,72.8,85.1,0,0,100
1,01/27/2012,96,1159,0,0,1,306.1,43.1,80,0,0,0
1,04/29/2011,42,1159,0,1,1,194.1,80.3,93.7,220,20,11.8
1,03/26/2015,100,1158,0,0,0,352.5,79.2,86.7,0,0,0
1,10/21/2012,25,1158,0,1,1,196,100,70.6,200,19,92.9
0,06/07/2010,745,1157,0,0,0,196,100,70.6,200,19,92.9
0,12/14/2011,12,1156,0,0,1,196,100,70.6,200,19,92.9
1,04/26/2014,1411,1154,0,1,0,352.5,79.2,86.7,0,0,0
0,08/06/2010,392,1154,0,1,1,196,100,70.6,200,19,92.9
1,08/18/2015,304,1154,0,1,0,196,100,70.6,200,19,92.9
1,09/27/2012,283,1154,0,1,0,196,100,70.6,200,19,92.9
0,12/02/2012,121,1154,0,0,1,344.7,79.3,81.6,85.7,40.1,61.6
0,05/08/2010,4714,1153,0,0,1,194.1,80.3,93.7,0,0,100
1,09/15/2013,4899,1152,0,0,0,196,100,70.6,200,19,92.9
0,07/25/2011,49,1152,0,1,0,196,100,70.6,200,19,92.9
0,09/15/2013,1709,1151,0,0,0,196,100,70.6,200,19,92.9
0,11/09/2015,128,1150,0,0,0,196,100,70.6,200,19,92.9
1,04/24/2015,806,1148,0,0,0,265.9,50,80,0,0,0
0,07/05/2014,1391,1147,0,1,0,196,100,70.6,200,19,92.9
0,03/21/2013,183,1145,0,0,0,196,100,70.6,200,19,92.9
1,07/19/2012,969,1142,0,0,1,272.8,22.1,94.1,0,0,0
1,12/09/2015,100,1142,0,0,0,196,100,70.6,200,19,92.9
1,09/29/2015,51,1142,0,1,0,206,45.2,98,0,0,0
1,09/22/2013,3839,1141,0,0,1,265.9,50,80,0,0,0
0,05/10/2012,312,1140,0,1,0,196,100,70.6,200,19,92.9
1,06/06/2015,1302,1138,0,0,1,196,100,70.6,200,19,92.9
1,06/20/2013,2787,1137,0,0,1,17.2,75.2,98,0,0,0
1,09/20/2015,875,1136,0,1,0,196,100,70.6,200,19,92.9
1,09/10/2013,354,1135,0,1,1,196,100,70.6,0,0,100
0,02/03/2010,175,1132,0,1,1,206,45.2,98,0,0,100
1,08/02/2010,1359,1131,0,1,1,337.8,82.2,90.2,0,0,0
0,12/04/2014,261,1128,0,1,1,206.2,72.8,85.1,0,0,100
1,12/09/2015,113,1126,0,1,0,196,100,70.6,200,19,92.9
1,01/22/2014,11,1125,0,1,0,80.7,96.4,32.9,0,0,93.3
1,07/09/2015,10,1124,0,0,0,196,100,70.6,200,19,92.9
1,07/09/2015,10,1124,0,0,0,196,100,70.6,200,19,92.9
1,05/10/2014,2536,1122,0,0,0,196,100,70.6,200,19,92.9
1,06/05/2012,339,1118,0,1,1,196,100,70.6,200,19,92.9
1,10/14/2014,303,1118,0,0,0,196,100,70.6,200,19,92.9
1,01/22/2014,2505,1117,0,0,0,196,100,70.6,0,0,100
1,05/06/2014,486,1114,0,1,1,265.9,50,80,0,0,0
0,07/22/2015,178,1114,0,1,0,196,100,70.6,200,19,92.9
1,02/03/2014,7053,1112,0,0,0,196,100,70.6,200,19,92.9
1,10/13/2014,942,1112,0,1,1,196,100,70.6,200,19,92.9
1,11/07/2015,240,1112,0,0,0,196,100,70.6,200,19,92.9
0,01/10/2013,450,1104,0,0,0,196,100,70.6,200,19,92.9
1,06/25/2015,914,1101,0,0,0,196,100,70.6,200,19,92.9
0,02/18/2014,555,1101,0,1,0,196,100,70.6,200,19,92.9
1,11/22/2012,146,1101,0,0,0,196,100,70.6,200,19,92.9
0,03/15/2013,3978,1100,0,0,0,196,100,70.6,200,19,92.9
0,04/03/2010,761,1100,0,0,0,196,100,70.6,200,19,92.9
1,03/06/2012,6,1100,0,1,1,196,100,70.6,0,0,100
0,08/04/2010,63,1096,0,1,1,196,100,70.6,200,19,92.9
1,03/28/2013,19,1096,0,1,1,206.2,72.8,85.1,0,0,0
1,07/08/2015,128,1095,0,1,0,196,100,70.6,200,19,92.9
1,03/25/2012,1078,1093,0,0,0,196,100,70.6,200,19,92.9
0,10/20/2013,507,1092,0,1,0,196,100,70.6,200,19,92.9
0,11/10/2014,352,1092,0,1,0,196,100,70.6,200,19,92.9
0,06/25/2008,144,1092,0,1,1,196,100,70.6,200,19,92.9
0,07/23/2009,0,1092,0,1,1,196,100,70.6,200,19,92.9
0,06/01/2014,2144,1091,0,0,0,196,100,70.6,200,19,92.9
1,05/18/2015,1035,1091,0,0,0,196,100,70.6,200,19,92.9
0,04/11/2011,685,1091,0,0,0,196,100,70.6,200,19,92.9
0,06/25/2008,144,1091,0,1,1,196,100,70.6,200,19,92.9
1,12/10/2013,2243,1090,0,1,1,340.1,93.9,70.6,340,75,80
1,11/23/2010,283,1089,0,1,1,196.8,84.4,78,0,0,0
1,12/24/2012,36,1089,0,1,0,196,100,70.6,200,19,92.9
0,10/13/2012,1805,1086,0,0,0,196,100,70.6,200,19,92.9
1,07/14/2015,1134,1085,0,0,0,196,100,70.6,200,19,92.9
1,04/11/2009,219,1083,0,1,1,0,100,100,0,0,100
1,11/04/2013,339,1082,0,1,1,196,100,70.6,200,19,92.9
0,07/23/2015,143,1082,0,1,1,350.9,100,43.9,0,0,0
1,08/26/2015,642,1081,0,1,1,196,100,70.6,200,19,92.9
0,11/09/2008,16,1079,0,1,1,196,100,70.6,200,19,92.9
0,04/12/2009,0,1077,0,1,1,0,93.9,83.9,200,19,92.9
1,03/31/2012,1951,1075,0,0,0,196,100,70.6,200,19,92.9
1,08/12/2014,5608,1072,0,0,0,196,100,70.6,200,19,92.9
0,01/26/2013,188,1072,0,0,1,196,100,70.6,200,19,92.9
0,07/02/2011,53,1072,0,1,1,196,100,70.6,200,19,92.9
1,11/25/2014,347,1071,0,0,0,196,100,70.6,200,19,92.9
0,08/15/2008,8,1071,0,1,1,240,100,100,0,0,100
1,04/07/2012,1967,1070,0,1,1,330.6,22.1,83.5,0,0,0
0,01/03/2013,55,1069,0,0,0,196,100,70.6,200,19,92.9
1,04/20/2009,0,1069,0,1,1,220,100,100,0,0,100
0,03/01/2010,4,1066,0,1,1,275.9,100,70.2,0,0,0
0,01/13/2011,2,1066,0,1,1,196,100,70.6,216.5,32,96.9
0,09/12/2011,194,1064,0,0,1,0,0,0,0,0,93.3
0,05/08/2014,2,1062,0,1,1,194.1,80.3,93.7,0,0,0
0,08/05/2015,1781,1060,0,0,0,196,100,70.6,200,19,92.9
0,06/17/2014,1477,1060,0,0,0,196,100,70.6,200,19,92.9
1,05/18/2010,638,1058,0,1,1,206,45.2,98,0,0,0
1,08/30/2014,1657,1057,0,1,1,196,100,70.6,200,19,92.9
0,11/03/2013,843,1054,0,0,0,196,100,70.6,200,19,92.9
